nom_dept,nom_com,insee_com,nom_station,code_station_ue,typologie,influence,nom_poll,id_poll_ue,metrique,date_debut,date_fin,valeur,unite,statut_valid,x,y,longitude,latitude,ObjectId
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,42,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1723
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,33,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1724
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,30,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1725
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,30,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1726
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,29,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1727
Meurthe-et-Moselle,Nancy,54395,Nancy - D400 (Av. de la Libération),FR30036,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,29,µg/m3,1,932081,6848739,6.15417710679685,48.6970752023964,1728
Meuse,Jonville-en-Woëvre,55256,Plaine de Woëvre (Jonville),FR30033,Rurale régionale,Fond,Dioxyde d'azote,8,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,9,µg/m3,1,903524,6888698,5.78555600027404,49.0658299968725,1729
Moselle,Carling,57123,Pays Naborien (Carling),FR22009,Périurbaine,Industrielle,Dioxyde d'azote,8,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,18,µg/m3,1,971003,6902598,6.71688599982572,49.1657259962492,1730
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Dioxyde d'azote,8,mesure annuelle,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,29,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1731
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2011/01/01 00:00:00+00,2012/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1732
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2012/01/01 00:00:00+00,2013/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1733
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2013/01/01 00:00:00+00,2014/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1734
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2014/01/01 00:00:00+00,2015/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1735
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2015/01/01 00:00:00+00,2016/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1736
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2016/01/01 00:00:00+00,2017/01/01 00:00:00+00,NA,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1737
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2017/01/01 00:00:00+00,2018/01/01 00:00:00+00,65,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1738
Moselle,Metz,57463,Metz - D603 (Pont des Grilles),FR01064,Urbaine,Trafic,Oxydes d'azote,9,mesure annuelle,2018/01/01 00:00:00+00,2019/01/01 00:00:00+00,60,µg/m3,1,932152,6896375,6.18121899991396,49.1250799968491,1739
