FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;PREVALENCIA;TASAx100;x_geo;y_geo;zbs_geo;PROVINCIA
2020-04-21;1708;Gerencia de Soria;170814;C.S. SORIA SUR;579;3.002177746;-2.4659611;41.7606339;SORIA SUR;Soria
2020-04-21;1709;Gerencia de Valladolid Oeste;170906;C.S. PLAZA DEL EJERCITO;232;1.233189816;-4.7383372;41.6365797;PLAZA DEL EJERCITO;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;585;2.300794462;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;21;0.801220908;-5.2444328;42.1620332;MAYORGA DE CAMPOS;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;19;1.011176158;-5.2237315;41.6665615;MOTA DEL MARQUES;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;21;0.972672534;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;88;1.006519501;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-04-21;1709;Gerencia de Valladolid Oeste;170928;C.S. DELICIAS II;244;1.287666895;-4.7327299;41.6090563;DELICIAS II;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;77;1.29585998;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171008;C.S. TORTOLA;158;1.119138688;-4.696616;41.6303261;TORTOLA;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171009;C.S. PILARICA;247;1.500607533;-4.7114053;41.6545997;PILARICA;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;261;2.748525695;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;209;1.870580865;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;68;0.723173455;-4.1875837;41.5834053;PEÑAFIEL;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;60;1.128243701;-4.8411889;41.4508581;SERRADA;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;57;1.303453007;-4.695628;41.2972206;OLMEDO;Valladolid
2020-04-21;1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;31;0.367952522;-4.9683549;41.2708021;MEDINA CAMPO RURAL;Valladolid
2020-04-21;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;4;0.131622244;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-04-21;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;17;0.57008719;-5.6350913;41.766661;VILLARRIN;Zamora
2020-04-21;1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;204;1.220460664;-5.7402331;41.500653;PUERTA NUEVA;Zamora
2020-04-21;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;153;1.209773069;-5.7494898;41.4989997;SANTA ELENA;Zamora
2020-04-21;1711;Gerencia de Zamora;171116;C.S. TABARA;24;0.714711138;-6.0110225;41.8448438;TABARA;Zamora
2020-04-21;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;6;0.324324324;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora
2020-04-21;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;63;0.806451613;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-04-22;1701;Gerencia de Ávila;170102;C.S. AREVALO;217;1.571894241;-4.7155883;41.0192187;AREVALO;Ávila
2020-04-22;1701;Gerencia de Ávila;170103;C.S. AVILA ESTACION;608;3.552854555;-4.61;40.685;AVILA ESTACION;Ávila
2020-04-22;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;66;2.400873045;-4.8974015;40.2409102;LANZAHITA;Ávila
2020-04-22;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;35;0.762527233;-4.8384527;40.4092233;BURGOHONDO;Ávila
2020-04-22;1701;Gerencia de Ávila;170116;C.S. MOMBELTRAN;24;0.975213328;-4.996585;40.2764479;MOMBELTRAN;Ávila
2020-04-22;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;129;1.169113649;-4.6472208;40.2954901;SOTILLO DE ADRADA;Ávila
2020-04-22;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;405;2.518813359;-4.5452636;40.6528095;AVILA SUR ESTE;Ávila
2020-04-22;1702;Gerencia de Burgos;170206;C.S. CRISTOBAL ACOSTA;274;1.643572671;-3.6992069;42.3440772;CRISTOBAL ACOSTA;Burgos
2020-04-22;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;74;1.011896622;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-04-22;1702;Gerencia de Burgos;170210;C.S. CONDADO DE TREVIÑO;15;0.825082508;-2.7067503;42.7338412;CONDADO DE TREVIÑO;Burgos
2020-04-22;1702;Gerencia de Burgos;170214;C.S. GARCIA LORCA;156;0.933963959;-3.6258658;42.352035;GARCIA LORCA;Burgos
2020-04-22;1702;Gerencia de Burgos;170216;C.S. LERMA;114;1.891488303;-3.7309756;41.9826165;LERMA;Burgos
2020-04-22;1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;29;0.893958076;-3.2811979;42.0588261;SALAS LOS INFANTES;Burgos
2020-04-22;1702;Gerencia de Burgos;170227;C.S. SAN AGUSTIN;346;1.573442474;-3.6970311;42.3120645;SAN AGUSTIN;Burgos
2020-04-22;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;3;0.326441785;-3.8782143;42.9170306;VALLE VALDEBEZANA;Burgos
2020-04-22;1702;Gerencia de Burgos;170236;C.S. JOSE LUIS SANTAMARIA;387;1.534070639;-3.6625856;42.3778915;JOSE LUIS SANTAMARIA;Burgos
2020-04-22;1703;Gerencia de León;170304;C.S. SAN EMILIANO;14;1.472134595;-6.03948;42.9619753;SAN EMILIANO;León
2020-04-22;1703;Gerencia de León;170305;C.S. BOÑAR;27;0.86042065;-5.3350111;42.9342676;BOÑAR;León
2020-04-22;1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;62;0.893114376;-5.6824618;42.9003761;CUENCA BERNESGA;León
2020-04-22;1703;Gerencia de León;170309;C.S. BAÑEZA II;246;2.701218843;-5.9772118;42.2458606;BAÑEZA II;León
2020-04-22;1703;Gerencia de León;170311;C.S. LA MAGDALENA;28;1.115982463;-5.9752349;42.7934006;LA MAGDALENA;León
2020-04-22;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;8;0.579710145;-5.5413909;42.9258494;MATALLANA DE TORIO;León
2020-04-22;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;307;2.314012211;-5.8615923;42.5482323;RIBERA DEL ORBIGO;León
2020-04-22;1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;235;1.122093301;-5.664489;42.6856769;SAN ANDRES RABANEDO;León
2020-04-22;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;80;0.873171797;-5.489176;42.278276;VALENCIA DE D. JUAN;León
2020-04-22;1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;325;1.66453265;-5.6842775;42.5750157;TROBAJO DEL CAMINO;León
2020-04-22;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;166;1.124128124;-6.3377018;42.6657692;BEMBIBRE;León
2020-04-22;1704;Gerencia de Ponferrada;170403;C.S. FABERO;23;0.351198656;-6.7032857;42.8176963;FABERO;León
2020-04-22;1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;175;0.759713479;-6.5770514;42.6316193;PONFERRADA II;León
2020-04-22;1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;74;0.825340174;-6.3637869;42.924184;VILLABLINO;León
2020-04-22;1705;Gerencia de Palencia;170502;C.S. BALTANAS;6;0.296296296;-4.1664881;41.9106172;BALTANAS;Palencia
2020-04-22;1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;24;0.716845878;-4.520948;42.9015008;CERVERA PISUERGA;Palencia
2020-04-22;1705;Gerencia de Palencia;170505;C.S. FROMISTA;51;1.460062983;-4.3777922;42.2112657;FROMISTA;Palencia
2020-04-22;1705;Gerencia de Palencia;170506;C.S. GUARDO;38;0.466429361;-4.7793976;42.8075753;GUARDO;Palencia
2020-04-22;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;425;2.28950062;-4.5383516;42.0122939;JARDINILLOS;Palencia
2020-04-22;1705;Gerencia de Palencia;170511;C.S. PALENCIA RURAL;95;1.994541256;-4.5447492;42.0232248;PALENCIA RURAL;Palencia
2020-04-22;1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;11;0.358539765;-4.7078451;42.1692388;PAREDES DE NAVA;Palencia
2020-04-22;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;23;1.241900648;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-04-22;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;169;1.699517297;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-04-22;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;27;1.259916006;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-04-22;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;72;1.162227603;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;Palencia
2020-04-22;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;17;0.922909881;-5.21837;41.0921314;CANTALAPIEDRA;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;81;2.514746973;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;1;0.049382716;-6.749247;40.6544786;FUENTES DE OÑORO;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;85;0.885693446;-5.6473268;40.5420836;GUIJUELO;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;276;1.492698756;-5.6525688;40.9621024;ALAMEDILLA;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;28;1.322626358;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;9;0.273224044;-6.6910851;40.9107995;LUMBRALES;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;9;0.531286895;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;608;3.168647071;-5.6415859;41.0249771;PERIURBANA NORTE;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;262;2.180063238;-5.773642;40.9106826;PERIURBANO SUR;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;306;2.923753105;-5.707699;40.9515169;ELENA GINEL DIEZ;Salamanca
2020-04-22;1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;218;2.217926544;-5.67021;40.9834149;CAPUCHINOS;Salamanca
2020-04-22;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;76;3.367301728;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-04-22;1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;225;2.62605042;-4.4695964;41.1179671;NAVA DE LA ASUNCION;Segovia
2020-04-22;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;668;3.010500699;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-04-22;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;559;3.650016324;-4.120243;40.94888;SEGOVIA III;Segovia
2020-04-22;1707;Gerencia de Segovia;170713;C.S. VILLACASTIN;116;3.520485584;-4.4085747;40.7829124;VILLACASTIN;Segovia
2020-04-22;1708;Gerencia de Soria;170801;C.S. AGREDA;10;0.292911541;-1.9990845;41.8696333;AGREDA;Soria
2020-04-22;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;8;0.574300072;-2.8636289;41.4257913;BERLANGA DE DUERO;Soria
2020-04-22;1708;Gerencia de Soria;170808;C.S. OLVEGA;19;0.451735616;-1.9769546;41.7233482;OLVEGA;Soria
2020-04-22;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;14;1.528384279;-2.293891;42.0324759;S.PEDRO MANRIQUE;Soria
2020-04-22;1709;Gerencia de Valladolid Oeste;170903;C.S. CASA DEL BARCO;180;1.195219124;-4.733827;41.6440203;CASA DEL BARCO;Valladolid
2020-04-22;1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;21;0.801220908;-5.2444328;42.1620332;MAYORGA DE CAMPOS;Valladolid
2020-04-22;1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;21;0.972672534;-5.2179261;41.8799318;VILLAFRECHOS;Valladolid
2020-04-22;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;89;1.017957223;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171008;C.S. TORTOLA;152;1.076639751;-4.696616;41.6303261;TORTOLA;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171010;C.S. CIRCULAR;267;1.921969479;-4.7175863;41.6487178;CIRCULAR;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;266;2.801179444;-4.7254269;41.660879;RONDILLA I;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171014;C.S. SAN PABLO;206;1.843730422;-4.7265359;41.6561919;SAN PABLO;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;59;1.109439639;-4.8411889;41.4508581;SERRADA;Valladolid
2020-04-22;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;113;1.505061268;-4.660676;41.7859567;CIGALES;Valladolid
2020-04-22;1711;Gerencia de Zamora;171101;C.S. PARADA DEL MOLINO;209;1.38999734;-5.7547882;41.5067966;PARADA DEL MOLINO;Zamora
2020-04-22;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;18;0.390964379;-6.3315738;41.7589564;ALCAÑICES;Zamora
2020-04-22;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;143;1.150442478;-5.7625318;42.0547064;BENAVENTE NORTE;Zamora
2020-04-22;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;5;0.164527805;-6.0366846;41.9912912;CAMARZANA DE TERA;Zamora
2020-04-22;1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;1;0.089206066;-5.9952992;41.6823131;CARBAJALES DE ALBA;Zamora
2020-04-22;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;20;0.995520159;-6.3616617;42.0450526;MOMBUEY;Zamora
2020-04-22;1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;25;0.859106529;-5.7465007;41.3106752;CORRALES DEL VINO;Zamora
2020-04-22;1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;28;0.704579768;-6.6501789;42.0813187;PUEBLA DE SANABRIA;Zamora
2020-04-22;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;6;0.324324324;-6.0490574;42.0931624;SANTIBAÑEZ VIDRIAL;Zamora
2020-04-22;1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;22;0.614868642;-5.4276016;41.8843207;VILLALPANDO;Zamora
2020-04-22;1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;73;1.024130191;-5.7908384;41.5774755;ZAMORA NORTE;Zamora
2020-04-22;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;63;0.806451613;-5.7520988;41.4477098;ZAMORA SUR;Zamora
2020-04-23;1701;Gerencia de Ávila;170102;C.S. AREVALO;219;1.586381746;-4.7155883;41.0192187;AREVALO;Ávila
2020-04-23;1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;156;1.802009934;-4.6711786;40.6384702;AVILA RURAL;Ávila
2020-04-23;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;72;1.596452328;-5.4905478;40.334521;BARCO DE AVILA;Ávila
2020-04-23;1701;Gerencia de Ávila;170111;C.S. CEBREROS;160;1.846295869;-4.4395554;40.4517812;CEBREROS;Ávila
2020-04-23;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;74;3.340857788;-5.0026168;40.9224581;FONTIVEROS;Ávila
2020-04-23;1701;Gerencia de Ávila;170120;C.S. MUÑANA;36;1.671309192;-5.0363658;40.5706538;MUÑANA;Ávila
2020-04-23;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;237;1.20647526;-3.6555077;41.6891216;ARANDA NORTE;Burgos
2020-04-23;1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;177;2.283281734;-3.628658;41.6853253;ARANDA RURAL;Burgos
2020-04-23;1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;74;1.011896622;-3.5966157;42.4521283;BURGOS RURAL NORTE;Burgos
2020-04-23;1702;Gerencia de Burgos;170212;C.S. GAMONAL ANTIGUA;234;1.534124435;-3.6191225;42.3758528;GAMONAL ANTIGUA;Burgos
2020-04-23;1702;Gerencia de Burgos;170219;C.S. MEDINA DE POMAR;51;0.758026159;-3.3979847;42.9017164;MEDINA DE POMAR;Burgos
2020-04-23;1702;Gerencia de Burgos;170222;C.S. MIRANDA OESTE;295;1.53741922;-2.9563542;42.6840113;MIRANDA OESTE;Burgos
2020-04-23;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;24;0.759734093;-3.0397322;41.9837379;QUINTANAR SIERRA;Burgos
2020-04-23;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;3;0.326441785;-3.8782143;42.9170306;VALLE VALDEBEZANA;Burgos
2020-04-23;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;15;0.603864734;-4.0436158;42.5457831;VILLADIEGO;Burgos
2020-04-23;1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;187;1.720489465;-3.7350745;42.3342952;LAS HUELGAS;Burgos
2020-04-23;1703;Gerencia de León;170303;C.S. ASTORGA II;69;1.759306476;-6.1802328;42.4989784;ASTORGA II;León
2020-04-23;1703;Gerencia de León;170305;C.S. BOÑAR;27;0.86042065;-5.3350111;42.9342676;BOÑAR;León
2020-04-23;1703;Gerencia de León;170309;C.S. BAÑEZA II;246;2.701218843;-5.9772118;42.2458606;BAÑEZA II;León
2020-04-23;1703;Gerencia de León;170311;C.S. LA MAGDALENA;28;1.115982463;-5.9752349;42.7934006;LA MAGDALENA;León
2020-04-23;1703;Gerencia de León;170313;C.S. LA PALOMERA;430;1.721790662;-5.5639192;42.6100731;LA PALOMERA;León
2020-04-23;1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;9;0.49477735;-5.2352506;42.6220766;RIBERA DEL ESLA;León
2020-04-23;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;307;2.314012211;-5.8615923;42.5482323;RIBERA DEL ORBIGO;León
2020-04-23;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;105;1.331135903;-5.7168147;42.3454243;STA. MARIA PARAMO;León
2020-04-23;1703;Gerencia de León;170326;C.S. VALDERAS;21;0.604664555;-5.4625731;42.0951135;VALDERAS;León
2020-04-23;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;169;1.144443692;-6.3377018;42.6657692;BEMBIBRE;León
2020-04-23;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;93;0.773003075;-6.6923743;42.6184913;CACABELOS;León
2020-04-23;1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;176;0.813195953;-6.5098923;42.5043763;PONFERRADA I;León
2020-04-23;1704;Gerencia de Ponferrada;170408;C.S. TORENO;6;0.143129771;-6.5033694;42.7810332;TORENO;León
2020-04-23;1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;52;0.617064198;-4.1750585;42.7876987;AGUILAR DE CAMPOO;Palencia
2020-04-23;1705;Gerencia de Palencia;170502;C.S. BALTANAS;6;0.296296296;-4.1664881;41.9106172;BALTANAS;Palencia
2020-04-23;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;82;2.172760996;-4.624195;42.3504747;CARRION DE LOS CONDES;Palencia
2020-04-23;1705;Gerencia de Palencia;170505;C.S. FROMISTA;51;1.460062983;-4.3777922;42.2112657;FROMISTA;Palencia
2020-04-23;1705;Gerencia de Palencia;170506;C.S. GUARDO;39;0.478703817;-4.7793976;42.8075753;GUARDO;Palencia
2020-04-23;1705;Gerencia de Palencia;170508;C.S. JARDINILLOS;427;2.30027474;-4.5383516;42.0122939;JARDINILLOS;Palencia
2020-04-23;1705;Gerencia de Palencia;170514;C.S. SALDAÑA;51;0.865580448;-4.7204164;42.560098;SALDAÑA;Palencia
2020-04-23;1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;23;1.241900648;-4.1999618;42.0367418;TORQUEMADA;Palencia
2020-04-23;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;171;1.719629928;-4.4303075;41.8572175;VENTA DE BAÑOS;Palencia
2020-04-23;1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;27;1.259916006;-4.8185734;42.0000161;VILLARRAMIEL;Palencia
2020-04-23;1705;Gerencia de Palencia;170519;C.S. VILLADA;59;3.412377097;-4.9090124;42.2779499;VILLADA;Palencia
2020-04-23;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;39;1.828410689;-5.7649621;41.1556443;CALZADA VALDUNCIEL;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;81;2.514746973;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;2;0.123380629;-6.734419;40.4082446;FUENTEGUINALDO;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;28;1.322626358;-5.8782411;40.6057622;LINARES DE RIOFRIO;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;214;1.735322738;-5.6718137;40.9403986;SAN JOSE;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;389;2.136306222;-5.5307167;40.9275702;SANTA MARTA DE TORMES;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;31;1.416171768;-6.1158181;40.6516889;TAMAMES;Salamanca
2020-04-23;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;122;3.025793651;-5.3715956;41.0345487;VILLORIA;Salamanca
2020-04-23;1707;Gerencia de Segovia;170701;C.S. CANTALEJO;170;2.04057136;-3.9413908;41.2406977;CANTALEJO;Segovia
2020-04-23;1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;37;2.687000726;-4.0940193;41.4080459;FUENTESAUCO;Segovia
2020-04-23;1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;80;3.544528135;-3.7774351;41.0988251;NAVAFRIA;Segovia
2020-04-23;1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;224;2.614379085;-4.4695964;41.1179671;NAVA DE LA ASUNCION;Segovia
2020-04-23;1707;Gerencia de Segovia;170707;C.S. RIAZA;34;0.779995412;-3.4554609;41.3634767;RIAZA;Segovia
2020-04-23;1707;Gerencia de Segovia;170708;C.S. SEGOVIA I;670;3.019514174;-4.114543;40.9380492;SEGOVIA I;Segovia
2020-04-23;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;70;2.440725244;-3.712417;41.329873;SEPULVEDA;Segovia
2020-04-23;1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;120;1.407459536;-4.2225274;40.7307872;EL ESPINAR;Segovia
2020-04-23;1707;Gerencia de Segovia;170715;C.S. SAN ILDEFONSO;289;5.390785301;-4.0179965;40.8500482;SAN ILDEFONSO;Segovia
2020-04-23;1708;Gerencia de Soria;170801;C.S. AGREDA;10;0.292911541;-1.9990845;41.8696333;AGREDA;Soria
2020-04-23;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;26;0.950292398;-2.310145;41.2156081;ARCOS DE JALON;Soria
2020-04-23;1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;174;3.161337209;-3.0173364;41.5822815;EL BURGO DE OSMA;Soria
2020-04-23;1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;141;4.215246637;-2.819235;41.9661517;PINARES-COVALEDA;Soria
2020-04-23;1708;Gerencia de Soria;170811;C.S. SORIA RURAL;230;3.146805309;-2.5494153;41.7928658;SORIA RURAL;Soria
2020-04-23;1708;Gerencia de Soria;170814;C.S. SORIA SUR;615;3.188841647;-2.4659611;41.7606339;SORIA SUR;Soria
2020-04-23;1709;Gerencia de Valladolid Oeste;170907;C.S. HUERTA DEL REY;585;2.300794462;-4.7490241;41.6519156;HUERTA DEL REY;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;264;0.924240302;-4.7293581;41.5472386;LAGUNA DE DUERO;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170913;C.S. MEDINA DE RIOSECO;81;1.235321031;-5.0000709;41.858445;MEDINA DE RIOSECO;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170916;C.S. PISUERGA;316;1.376426518;-4.8403081;41.5926952;PISUERGA;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170919;C.S. PARQUE ALAMEDA-COVARESA;440;1.973625191;-4.7912209;41.5671132;PARQUE ALAMEDA-COVARESA;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;155;1.34899913;-5.0713588;41.5447792;TORDESILLAS;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;10;0.441696113;-5.059256;42.1180914;VILLALON DE CAMPOS;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;89;1.017957223;-4.8965168;41.7013384;VALLADOLID RURAL II;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170927;C.S. DELICIAS I;328;1.248429947;-4.7079834;41.6161785;DELICIAS I;Valladolid
2020-04-23;1709;Gerencia de Valladolid Oeste;170928;C.S. DELICIAS II;259;1.366826745;-4.7327299;41.6090563;DELICIAS II;Valladolid
2020-04-23;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;79;1.329518681;-4.7052252;41.675017;BARRIO ESPAÑA;Valladolid
